0,14;3,00;3,00;3,00;3,00;2,90;3,00;3,00;3,00;3,00;3,00;2,90;3,00;2,80;3,00;3,00;3,00;2,80;2,80;3,00;2,90;3,00;3,00;3,00;3,00;2,80;3,00;3,00;3,00;3,00;2,90;3,00;3,00;2,80;2,90;2,90;3,00;3,00;2,80;2,90;3,00;3,00;2,90;3,00;2,90;3,00;3,00;3,00;2,90;3,00;2,90;2,90;2,90;2,90;2,90;3,00;2,90;3,00;3,00;3,00;3,00;3,00;3,00;3,00;2,90;2,90;3,00;3,00;2,80;3,00;3,00;3,00;3,00;3,00;3,00;2,90;2,90;2,60;3,00;2,90;2,90;3,00;3,00;3,00;2,80;2,90;2,90;3,00;3,00;2,90;2,90;2,90;3,00;2,90;2,90;3,00;3,00;3,00;2,90;3,00;3,00;3,00;3,00;
0,15;3,00;3,00;2,90;3,00;2,70;3,00;2,90;3,00;2,80;3,00;3,00;3,00;3,00;3,00;2,80;3,00;3,00;2,90;3,00;3,00;2,90;3,00;3,00;3,00;3,00;2,90;3,00;2,90;2,90;3,00;3,00;3,00;2,80;3,00;3,00;2,90;2,90;2,90;2,90;2,90;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;2,80;2,90;3,00;2,90;3,00;3,00;3,00;2,90;2,90;3,00;3,00;3,00;3,00;2,80;2,90;2,90;3,00;2,80;2,80;2,90;3,00;3,00;2,80;2,80;3,00;2,90;3,00;3,00;2,90;2,90;2,90;3,00;3,00;2,90;3,00;3,00;2,90;3,00;3,00;3,00;2,90;3,00;3,00;2,70;3,00;3,00;3,00;3,00;2,90;3,00;3,00;2,90;2,80;2,90;
0,16;3,00;2,90;3,00;3,00;3,00;3,00;2,90;3,00;2,90;3,00;2,90;2,80;3,00;3,00;2,90;3,00;3,00;3,00;3,00;3,00;3,00;3,00;2,90;2,80;3,00;2,80;3,00;2,80;3,00;3,00;2,80;3,00;3,00;2,90;2,80;3,00;2,90;2,90;3,00;2,80;3,00;3,00;2,90;2,90;3,00;3,00;3,00;2,90;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;2,90;3,00;3,00;2,90;2,90;2,90;2,90;2,80;3,00;3,00;3,00;3,00;2,80;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;2,90;2,90;3,00;3,00;3,00;3,00;2,90;3,00;2,90;3,00;3,00;2,90;3,00;3,00;3,00;2,90;3,00;
0,17;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;2,90;3,00;3,00;3,00;3,00;3,00;3,00;3,00;2,90;2,90;2,90;3,00;3,00;3,00;3,00;3,00;3,00;2,90;2,90;3,00;2,90;3,00;3,00;3,00;2,90;2,90;2,90;3,00;3,00;3,00;3,00;3,00;2,90;3,00;2,90;3,00;3,00;2,90;3,00;3,00;3,00;2,80;3,00;2,90;3,00;3,00;3,00;3,00;3,00;3,00;2,80;2,60;3,00;3,00;3,00;2,80;3,00;3,00;3,00;2,90;2,90;3,00;3,00;3,00;3,00;3,00;3,00;3,00;2,90;3,00;3,00;3,00;2,90;2,90;3,00;3,00;3,00;3,00;3,00;3,00;3,00;2,90;2,90;2,80;2,90;3,00;2,90;2,90;3,00;2,90;2,90;3,00;3,00;2,90;
0,18;2,80;2,70;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;2,80;3,00;3,00;2,90;2,90;3,00;3,00;3,00;3,00;2,90;3,00;3,00;3,00;2,80;3,00;2,80;3,00;2,90;2,90;2,90;2,90;2,90;2,80;2,70;3,00;2,90;2,90;3,00;3,00;2,90;3,00;2,90;3,00;3,00;2,90;3,00;2,80;3,00;2,90;3,00;2,90;3,00;3,00;3,00;3,00;3,00;2,90;3,00;3,00;2,90;2,90;2,90;3,00;3,00;3,00;2,90;3,00;3,00;3,00;3,00;3,00;2,90;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;2,90;3,00;2,90;3,00;3,00;3,00;3,00;3,00;2,90;3,00;3,00;2,90;3,00;2,80;3,00;2,90;3,00;2,90;3,00;2,90;3,00;2,90;
0,19;3,00;3,00;3,00;2,90;3,00;3,00;2,90;3,00;2,80;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;2,90;3,00;3,00;2,90;2,90;2,80;3,00;3,00;2,80;2,70;2,90;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;2,90;2,90;2,90;2,80;2,80;3,00;2,90;2,90;3,00;2,90;2,80;3,00;2,90;2,90;3,00;2,90;2,90;3,00;3,00;3,00;2,90;3,00;3,00;3,00;2,90;2,90;3,00;3,00;3,00;3,00;3,00;3,00;3,00;2,80;3,00;3,00;2,80;3,00;3,00;3,00;3,00;2,90;2,90;3,00;3,00;3,00;2,90;3,00;3,00;2,90;3,00;3,00;3,00;
0,20;2,80;3,00;3,00;3,00;3,00;2,80;2,90;3,00;2,90;3,00;2,90;2,90;3,00;2,90;3,00;3,00;3,00;3,00;2,90;3,00;2,70;3,00;3,00;2,90;2,80;3,00;3,00;3,00;3,00;2,90;3,00;3,00;3,00;3,00;2,90;3,00;2,90;3,00;2,90;3,00;3,00;2,90;3,00;2,90;3,00;2,90;3,00;3,00;2,90;2,90;3,00;2,90;3,00;3,00;2,80;3,00;3,00;3,00;3,00;3,00;2,90;3,00;2,80;2,90;3,00;3,00;3,00;2,90;2,90;3,00;2,90;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;2,80;3,00;2,90;2,80;3,00;3,00;3,00;2,80;2,90;3,00;2,90;2,90;3,00;3,00;3,00;3,00;3,00;
0,21;2,80;2,90;2,90;2,90;3,00;3,00;3,00;2,80;3,00;3,00;3,00;2,90;3,00;3,00;3,00;2,90;3,00;3,00;3,00;3,00;2,90;3,00;2,90;3,00;3,00;2,90;2,90;2,90;3,00;3,00;3,00;3,00;3,00;3,00;2,90;3,00;3,00;2,90;2,80;2,90;3,00;3,00;3,00;3,00;2,90;2,70;2,70;2,90;3,00;3,00;3,00;3,00;2,90;3,00;3,00;3,00;2,90;3,00;3,00;3,00;3,00;3,00;3,00;2,90;3,00;2,90;3,00;2,90;2,90;3,00;2,90;2,90;3,00;2,90;2,90;3,00;3,00;3,00;2,90;2,90;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;2,90;2,90;3,00;3,00;3,00;2,90;2,90;3,00;3,00;2,90;3,00;2,90;3,00;
0,22;3,00;2,90;2,90;2,90;3,00;3,00;3,00;2,90;3,00;2,90;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;2,90;2,90;2,80;3,00;2,80;3,00;3,00;2,80;3,00;2,90;3,00;2,90;3,00;3,00;3,00;2,90;2,90;3,00;3,00;3,00;2,90;3,00;3,00;3,00;2,80;3,00;3,00;2,90;3,00;2,90;2,90;3,00;3,00;3,00;3,00;2,90;3,00;3,00;3,00;3,00;3,00;3,00;3,00;2,90;2,90;3,00;2,90;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;2,90;3,00;3,00;3,00;3,00;3,00;2,90;2,80;3,00;3,00;2,90;2,90;
0,23;3,00;3,00;2,90;3,00;3,00;2,80;2,90;2,90;3,00;3,00;3,00;2,90;3,00;2,80;3,00;3,00;3,00;2,70;2,90;3,00;3,00;3,00;3,00;2,80;3,00;3,00;2,80;2,90;3,00;3,00;2,90;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;2,90;2,80;2,90;2,90;3,00;2,80;3,00;3,00;3,00;3,00;3,00;2,90;3,00;3,00;2,80;2,90;2,90;3,00;2,90;2,90;3,00;2,90;3,00;3,00;3,00;2,80;2,90;3,00;3,00;3,00;3,00;3,00;3,00;2,90;3,00;3,00;2,90;3,00;2,90;2,90;3,00;3,00;3,00;3,00;3,00;3,00;3,00;2,90;3,00;3,00;3,00;3,00;3,00;3,00;2,90;3,00;2,90;2,80;3,00;3,00;2,90;
0,24;3,00;2,90;3,00;3,00;2,80;2,90;3,00;3,00;3,00;2,90;2,90;3,00;3,00;3,00;2,80;3,00;3,00;3,00;2,80;2,90;3,00;2,70;2,90;3,00;3,00;2,70;2,90;3,00;2,90;3,00;3,00;2,90;2,90;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;2,90;2,90;3,00;3,00;2,90;2,90;3,00;3,00;3,00;3,00;2,90;3,00;3,00;3,00;3,00;3,00;2,90;2,80;2,90;3,00;2,90;3,00;3,00;3,00;2,80;2,90;3,00;2,80;3,00;3,00;3,00;3,00;3,00;3,00;2,90;3,00;3,00;3,00;2,90;3,00;2,80;3,00;2,90;3,00;3,00;2,90;3,00;3,00;2,80;3,00;3,00;2,90;3,00;2,90;3,00;3,00;3,00;2,80;2,90;3,00;3,00;
0,25;3,00;2,90;2,90;3,00;2,90;3,00;2,90;2,80;3,00;2,90;2,90;2,90;2,80;3,00;3,00;3,00;3,00;2,90;3,00;3,00;3,00;2,90;3,00;3,00;3,00;3,00;2,90;3,00;3,00;3,00;2,90;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;2,90;3,00;3,00;3,00;2,90;3,00;2,90;2,90;3,00;2,90;2,80;2,90;2,90;2,90;3,00;3,00;2,90;2,90;3,00;3,00;3,00;3,00;2,90;3,00;2,90;3,00;3,00;2,90;2,80;3,00;2,90;2,90;3,00;3,00;3,00;3,00;2,80;3,00;3,00;3,00;3,00;3,00;3,00;3,00;2,90;3,00;3,00;2,90;3,00;2,90;2,90;3,00;2,90;3,00;3,00;3,00;2,90;
0,26;3,00;2,90;3,00;3,00;2,90;2,80;3,00;2,90;3,00;2,90;3,00;3,00;2,90;3,00;2,90;3,00;2,90;2,90;2,90;3,00;2,80;3,00;3,00;3,00;3,00;2,90;2,90;3,00;3,00;3,00;3,00;2,90;3,00;3,00;3,00;2,90;3,00;2,90;2,90;3,00;2,90;3,00;3,00;2,80;3,00;3,00;3,00;3,00;3,00;2,90;3,00;3,00;3,00;2,90;3,00;3,00;3,00;3,00;3,00;2,90;3,00;3,00;2,90;3,00;3,00;3,00;2,90;2,90;3,00;3,00;3,00;3,00;2,90;3,00;3,00;2,90;2,90;3,00;3,00;3,00;2,90;2,90;2,90;2,90;2,90;2,90;3,00;3,00;2,90;2,90;3,00;2,90;3,00;3,00;2,90;3,00;3,00;3,00;3,00;3,00;3,00;3,00;
0,27;2,90;3,00;3,00;3,00;3,00;2,90;3,00;2,80;3,00;2,90;2,90;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;2,90;2,90;3,00;2,80;2,90;3,00;3,00;3,00;2,80;2,90;2,90;3,00;3,00;2,90;3,00;3,00;3,00;2,90;3,00;2,90;3,00;3,00;3,00;3,00;3,00;2,90;3,00;2,90;3,00;2,90;3,00;3,00;3,00;3,00;3,00;2,90;3,00;3,00;3,00;2,90;2,90;2,90;2,90;3,00;2,90;3,00;3,00;3,00;2,90;2,80;3,00;3,00;3,00;2,90;2,90;3,00;3,00;3,00;3,00;2,80;3,00;2,90;2,90;3,00;2,90;2,90;3,00;3,00;3,00;3,00;2,90;2,90;3,00;2,90;3,00;3,00;2,90;3,00;3,00;3,00;3,00;
0,28;3,00;3,00;2,90;2,90;2,90;2,90;3,00;3,00;3,00;2,90;3,00;3,00;3,00;3,00;3,00;2,90;3,00;3,00;3,00;2,90;3,00;2,90;2,90;3,00;2,80;3,00;2,90;3,00;3,00;3,00;2,90;3,00;2,80;3,00;3,00;2,90;3,00;2,90;3,00;3,00;2,90;3,00;3,00;3,00;2,90;3,00;3,00;3,00;2,90;3,00;2,90;2,90;3,00;3,00;3,00;3,00;3,00;2,90;3,00;2,90;3,00;3,00;3,00;2,90;2,90;3,00;3,00;3,00;2,90;2,90;3,00;2,80;3,00;3,00;3,00;2,90;2,90;3,00;2,80;2,80;3,00;2,90;3,00;2,90;3,00;3,00;3,00;3,00;2,90;2,80;3,00;2,90;3,00;2,90;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;
0,29;3,00;2,90;3,00;3,00;3,00;2,90;3,00;3,00;3,00;3,00;3,00;2,90;2,90;2,90;2,90;3,00;3,00;3,00;3,00;3,00;3,00;2,90;3,00;2,90;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;2,90;2,90;2,80;3,00;2,90;3,00;3,00;3,00;3,00;3,00;2,90;3,00;2,90;2,70;3,00;3,00;2,90;3,00;2,90;2,90;3,00;3,00;2,90;2,80;3,00;3,00;3,00;2,90;3,00;3,00;3,00;3,00;3,00;2,90;3,00;3,00;3,00;2,90;3,00;2,90;3,00;3,00;2,80;2,90;2,80;2,90;3,00;3,00;3,00;3,00;3,00;3,00;2,80;3,00;3,00;3,00;3,00;2,90;3,00;3,00;2,90;3,00;3,00;2,90;3,00;3,00;3,00;2,90;3,00;
0,30;3,00;3,00;2,70;3,00;3,00;3,00;3,00;3,00;2,90;3,00;3,00;3,00;3,00;3,00;3,00;2,90;2,90;3,00;2,90;2,90;3,00;2,90;3,00;3,00;2,90;3,00;3,00;2,90;3,00;3,00;2,90;3,00;3,00;3,00;2,90;2,70;2,90;3,00;3,00;3,00;2,90;3,00;2,90;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;2,90;2,90;3,00;3,00;2,90;2,90;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;2,90;2,90;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;2,90;2,70;2,90;3,00;3,00;3,00;3,00;2,90;3,00;2,90;2,90;2,90;3,00;3,00;3,00;2,90;3,00;2,80;3,00;2,90;2,90;3,00;3,00;3,00;
0,31;3,00;2,90;2,90;2,90;3,00;2,90;2,90;3,00;2,80;3,00;3,00;2,90;3,00;3,00;2,90;3,00;2,90;2,90;2,90;3,00;2,90;3,00;2,80;3,00;2,90;3,00;2,90;3,00;3,00;2,90;3,00;2,90;3,00;3,00;3,00;2,90;2,90;2,90;3,00;3,00;3,00;3,00;2,90;2,90;3,00;3,00;3,00;3,00;3,00;2,90;3,00;2,90;3,00;3,00;3,00;2,80;2,90;3,00;2,80;3,00;2,90;3,00;2,90;3,00;3,00;2,90;2,90;3,00;3,00;2,90;2,90;3,00;2,90;3,00;3,00;3,00;3,00;3,00;3,00;2,90;2,90;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;2,90;3,00;3,00;2,80;2,90;3,00;2,90;2,90;2,90;3,00;3,00;3,00;3,00;
